tab_id	word	niu	yunbu	she	hu	deng	tone	chong	fanqie	flag	expl	ipa	jp	bwipa	bwjp
19408	𢕒	並	尤	流	合	三	去	O	扶富	1	古文（又也返也往來也安也白也告也扶富切又音服八）	fɐu22	fau6	fɐu22	fau6
19409	𤸑	並	尤	流	合	三	去	O	扶富	3	再病	fɐu22	fau6	fɐu22	fau6
19410	伏	並	尤	流	合	三	去	O	扶富	2	鳥菢子又音服	fɐu22	fau6	fɐu22	fau6
19411	椱	並	尤	流	合	三	去	O	扶富	2	機持繒者	fɐu22	fau6	fɐu22	fau6
19412	𨺅	並	尤	流	合	三	去	O	扶富	1	兩阜閒也	fɐu22	fau6	fɐu22	fau6
19413	覆	並	尤	流	合	三	去	O	扶富	4	伏兵曰覆	fɐu22	fau6	fɐu22	fau6
19414	複	並	尤	流	合	三	去	O	扶富	2	重複	fɐu22	fau6	fɐu22	fau6
19415	狖	以	尤	流	開	三	去	O	余救	1	獸名似猨余救切十四	jɐu22	jau6	jɐu22	jau6
19416	貁	以	尤	流	開	三	去	O	余救	1	上同（獸名似猨余救切十四）	jɐu22	jau6	jɐu22	jau6
19417	鼬	以	尤	流	開	三	去	O	余救	1	蟲名似鼠	jɐu22	jau6	jɐu22	jau6
19418	槱	以	尤	流	開	三	去	O	余救	2	積薪燒之	jɐu22	jau6	jɐu22	jau6
19419	柚	以	尤	流	開	三	去	O	余救	2	似橘而大廣志曰成都柚大如斗爾雅注柚似橙而醋酢出江南	jɐu22	jau6	jɐu22	jau6
19420	蜼	以	尤	流	開	三	去	O	余救	3	似獼猴鼻露向上尾長四五尺有歧雨則自縣於樹以尾塞鼻又以季切	jɐu22	jau6	jɐu22	jau6
19421	褎	以	尤	流	開	三	去	O	余救	1	服飾盛皃	jɐu22	jau6	jɐu22	jau6
19422	油	以	尤	流	開	三	去	O	余救	2	雚子桐花曰油	jɐu22	jau6	jɐu22	jau6
19423	猶	以	尤	流	開	三	去	O	余救	3	獸似麂善登	jɐu22	jau6	jɐu22	jau6
19424	𪕏	以	尤	流	開	三	去	O	余救	1	𪕏鼠	jɐu22	jau6	jɐu22	jau6
19425	櫾	以	尤	流	開	三	去	O	余救	2	木名	jɐu22	jau6	jɐu22	jau6
19426	輶	以	尤	流	開	三	去	O	余救	3	輶車又音由	jɐu22	jau6	jɐu22	jau6
19427	牰	以	尤	流	開	三	去	O	余救	2	牛黑眥	jɐu22	jau6	jɐu22	jau6
19428	蜏	以	尤	流	開	三	去	O	余救	3	不知晦朔又音酉	jɐu22	jau6	jɐu22	jau6
19429	授	禪	尤	流	開	三	去	O	承呪	1	付也又姓出何氏姓苑承呪切六	ʃɐu22	sau6	ʃɐu22	sau6
19430	詶	禪	尤	流	開	三	去	O	承呪	2	荅也又市州切	ʃɐu22	sau6	ʃɐu22	sau6
19431	㖟	禪	尤	流	開	三	去	O	承呪	1	口㖟	ʃɐu22	sau6	ʃɐu22	sau6
19432	壽	禪	尤	流	開	三	去	O	承呪	2	壽考	ʃɐu22	sau6	ʃɐu22	sau6
19433	售	禪	尤	流	開	三	去	O	承呪	1	賣物出手	ʃɐu22	sau6	ʃɐu22	sau6
19434	綬	禪	尤	流	開	三	去	O	承呪	2	綵衣皃	ʃɐu22	sau6	ʃɐu22	sau6
19435	輮	日	尤	流	開	三	去	O	人又	2	車輞人又切四	jɐu22	jau6		njau6
19436	蹂	日	尤	流	開	三	去	O	人又	3	蹂踐	jɐu22	jau6		njau6
19437	煣	日	尤	流	開	三	去	O	人又	2	蒸木使曲也	jɐu22	jau6		njau6
19438	鞣	日	尤	流	開	三	去	O	人又	2	柔皮又音柔	jɐu22	jau6		njau6
19439	莓	明	尤	流	合	三	去	O	亡救	3	覆盆草也亡救切一	mɐu22	mau6	mɐu22	mau6
19440	鼼	疑	尤	流	開	三	去	O	牛救	2	仰鼻牛救切一	ŋɐu22	ngau6	ŋɐu22	ngau6
19441	𪖛	溪	尤	流	開	三	去	O	丘救	1	𪖛鼼仰鼻丘救切一	jɐu33	jau3	jɐu55	jau3
19442	䞭	清	尤	流	開	三	去	O	七溜	1	進也七溜切一	tʃʰɐu33	cau3	tʃʰɐu55	cau3
19443	候	匣	侯	流	開	一	去	O	胡遘	1	伺候又姓周禮有候人其後氏焉胡遘切十五	hɐu22	hau6	hɐu22	hau6
19444	鮜	匣	侯	流	開	一	去	O	胡遘	1	魚名	hɐu22	hau6	hɐu22	hau6
19445	鄇	匣	侯	流	開	一	去	O	胡遘	2	地名在晉	hɐu22	hau6	hɐu22	hau6
19446	逅	匣	侯	流	開	一	去	O	胡遘	1	邂逅	hɐu22	hau6	hɐu22	hau6
19447	訽	匣	侯	流	開	一	去	O	胡遘	2	罵訽	hɐu22	hau6	hɐu22	hau6
19448	睺	匣	侯	流	開	一	去	O	胡遘	2	半盲	hɐu22	hau6	hɐu22	hau6
19449	后	匣	侯	流	開	一	去	O	胡遘	2	君也皇后也	hɐu22	hau6	hɐu22	hau6
19450	後	匣	侯	流	開	一	去	O	胡遘	2	方言云先後猶娣姒	hɐu22	hau6	hɐu22	hau6
19451	堠	匣	侯	流	開	一	去	O	胡遘	1	今封堠也	hɐu22	hau6	hɐu22	hau6
19452	鱟	匣	侯	流	開	一	去	O	胡遘	2	郭璞注山海經云冠青黑色形如惠文二足長五六尺似蟹雌常負雄漁者取之必得其雙子如麻子南人爲醬	hɐu22	hau6	hɐu22	hau6
19453	鍭	匣	侯	流	開	一	去	O	胡遘	2	爾雅曰金鏃翦羽	hɐu22	hau6	hɐu22	hau6
19454	厚	匣	侯	流	開	一	去	O	胡遘	2	厚薄	hɐu22	hau6	hɐu22	hau6
19455	䞧	匣	侯	流	開	一	去	O	胡遘	1	蹇行又蒲北切	hɐu22	hau6	hɐu22	hau6
19456	䞀	匣	侯	流	開	一	去	O	胡遘	1	䞀𧷡貪財之皃	hɐu22	hau6	hɐu22	hau6
19457	𥀃	匣	侯	流	開	一	去	O	胡遘	1	石蜜膜也	hɐu22	hau6	hɐu22	hau6
19458	寇	溪	侯	流	開	一	去	O	苦候	1	鈔也暴也又姓出馮翊河南二望陳留風俗傳云浚儀有寇氏黃帝之後風俗通云蘇忿生爲武王司寇後以官爲氏苦候切十	kʰɐu33	kau3	kʰɐu55	kau3
19459	滱	溪	侯	流	開	一	去	O	苦候	2	水名在代郡	kʰɐu33	kau3	kʰɐu55	kau3
19460	怐	溪	侯	流	開	一	去	O	苦候	4	怐愗愚皃	kʰɐu33	kau3	kʰɐu55	kau3
19461	扣	溪	侯	流	開	一	去	O	苦候	2	扣擊	kʰɐu33	kau3	kʰɐu55	kau3
19462	鷇	溪	侯	流	開	一	去	O	苦候	1	鳥子亦作㲉生而須哺曰鷇自食曰鶵	kʰɐu33	kau3	kʰɐu55	kau3
19463	㜌	溪	侯	流	開	一	去	O	苦候	1	㜌瞀無暇	kʰɐu33	kau3	kʰɐu55	kau3
19464	䍍	溪	侯	流	開	一	去	O	苦候	3	說文曰未燒瓦器也	kʰɐu33	kau3	kʰɐu55	kau3
19465	簆	溪	侯	流	開	一	去	O	苦候	1	織具	kʰɐu33	kau3	kʰɐu55	kau3
19466	瞉	溪	侯	流	開	一	去	O	苦候	1	瞉瞀	kʰɐu33	kau3	kʰɐu55	kau3
19467	詬	溪	侯	流	開	一	去	O	苦候	3	罵又巧言	kʰɐu33	kau3	kʰɐu55	kau3
19468	茂	明	侯	流	開	一	去	O	莫候	1	卉木盛也古作懋莫候切十五	mɐu22	mau6	mɐu22	mau6
19469	貿	明	侯	流	開	一	去	O	莫候	1	交易也市賣也又姓出姓苑東莞人	mɐu22	mau6	mɐu22	mau6
19470	鄮	明	侯	流	開	一	去	O	莫候	1	縣名在會稽亦姓出姓苑	mɐu22	mau6	mɐu22	mau6
19471	戊	明	侯	流	開	一	去	O	莫候	1	辰名	mɐu22	mau6	mɐu22	mau6
19472	愗	明	侯	流	開	一	去	O	莫候	1	怐愗	mɐu22	mau6	mɐu22	mau6
19473	袤	明	侯	流	開	一	去	O	莫候	1	廣袤東西曰廣南北曰袤	mɐu22	mau6	mɐu22	mau6
19474	楙	明	侯	流	開	一	去	O	莫候	1	爾雅曰楙木瓜實如小瓜味酢可食	mɐu22	mau6	mɐu22	mau6
19475	懋	明	侯	流	開	一	去	O	莫候	1	美也勉也	mɐu22	mau6	mɐu22	mau6
19476	瞀	明	侯	流	開	一	去	O	莫候	2	瞉瞀	mɐu22	mau6	mɐu22	mau6
19477	䓮	明	侯	流	開	一	去	O	莫候	2	細草叢生	mɐu22	mau6	mɐu22	mau6
19478	姆	明	侯	流	開	一	去	O	莫候	1	女師說文作娒	mɐu22	mau6	mɐu22	mau6
19479	苺	明	侯	流	開	一	去	O	莫候	1	苺子即覆盆	mɐu22	mau6	mɐu22	mau6
19480	𦼪	明	侯	流	開	一	去	O	莫候	1	草名	mɐu22	mau6	mɐu22	mau6
19481	𠔼	明	侯	流	開	一	去	O	莫候	2	重覆又亡保切	mɐu22	mau6	mɐu22	mau6
19482	雺	明	侯	流	開	一	去	O	莫候	4	天氣下地不應	mɐu22	mau6	mɐu22	mau6
19483	仆	滂	侯	流	開	一	去	O	匹候	4	倒也匹候切又匐覆二音五	pʰɐu33	pau3	pʰɐu55	pau3
19484	踣	滂	侯	流	開	一	去	O	匹候	2	上同（倒也匹候切又匐覆二音五）	pʰɐu33	pau3	pʰɐu55	pau3
19485	䞳	滂	侯	流	開	一	去	O	匹候	3	僵也	pʰɐu33	pau3	pʰɐu55	pau3
19486	㰴	滂	侯	流	開	一	去	O	匹候	1	語而不受	pʰɐu33	pau3	pʰɐu55	pau3
19487	豧	滂	侯	流	開	一	去	O	匹候	3	豕息	pʰɐu33	pau3	pʰɐu55	pau3
19488	豆	定	侯	流	開	一	去	O	徒候	1	穀豆物理論云菽者眾豆之名也又姓後魏有將軍豆代田徒候切十六	tɐu22	dau6	tɐu22	dau6
19489	竇	定	侯	流	開	一	去	O	徒候	1	空也穴也水竇也又姓出扶風觀津河南三望風俗通云夏帝相遭有窮氏之難其妃方娠逃出自竇而生少康其後氏焉	tɐu22	dau6	tɐu22	dau6
19490	窬	定	侯	流	開	一	去	O	徒候	3	禮曰蓽門圭窬又音俞	tɐu22	dau6	tɐu22	dau6
19491	逗	定	侯	流	開	一	去	O	徒候	2	逗遛又住也止也	tɐu22	dau6	tɐu22	dau6
19492	酘	定	侯	流	開	一	去	O	徒候	1	酘酒	tɐu22	dau6	tɐu22	dau6
19493	荳	定	侯	流	開	一	去	O	徒候	1	荳蔻	tɐu22	dau6	tɐu22	dau6
19494	脰	定	侯	流	開	一	去	O	徒候	1	項脰	tɐu22	dau6	tɐu22	dau6
19495	郖	定	侯	流	開	一	去	O	徒候	2	地名	tɐu22	dau6	tɐu22	dau6
19496	梪	定	侯	流	開	一	去	O	徒候	1	籩豆或作豆古食肉器也	tɐu22	dau6	tɐu22	dau6
19497	餖	定	侯	流	開	一	去	O	徒候	1	飣餖	tɐu22	dau6	tɐu22	dau6
19498	浢	定	侯	流	開	一	去	O	徒候	1	水名	tɐu22	dau6	tɐu22	dau6
19499	䄈	定	侯	流	開	一	去	O	徒候	1	祭福	tɐu22	dau6	tɐu22	dau6
19500	毭	定	侯	流	開	一	去	O	徒候	1	𣯻罽	tɐu22	dau6	tɐu22	dau6
19501	𩊪	定	侯	流	開	一	去	O	徒候	1	車鞁具	tɐu22	dau6	tɐu22	dau6
19502	𤀨	定	侯	流	開	一	去	O	徒候	1	水名	tɐu22	dau6	tɐu22	dau6
19503	㛒	定	侯	流	開	一	去	O	徒候	1	嫗㛒語帖也	tɐu22	dau6	tɐu22	dau6
19504	鬥	端	侯	流	開	一	去	O	都豆	1	說文曰兩士相對兵杖在後象鬥之形凡從鬥者今與門戶字同都豆切九	tɐu33	dau3	tɐu55	dau3
19505	鬬	端	侯	流	開	一	去	O	都豆	1	鬬競說文遇也又姓左傳楚有大夫鬬伯比	tɐu33	dau3	tɐu55	dau3
19506	鬪	端	侯	流	開	一	去	O	都豆	1	俗（鬬競說文遇也又姓左傳楚有大夫鬬伯比）	tɐu33	dau3	tɐu55	dau3
19507	噣	端	侯	流	開	一	去	O	都豆	4	鳥口或作咮又丁救切	tɐu33	dau3	tɐu55	dau3
19508	䛠	端	侯	流	開	一	去	O	都豆	1	䛠譳不能言也	tɐu33	dau3	tɐu55	dau3
19509	𧱦	端	侯	流	開	一	去	O	都豆	1	𧱦尾張衡東京賦云日月會於龍𧱦	tɐu33	dau3	tɐu55	dau3
19510	斣	端	侯	流	開	一	去	O	都豆	1	斠也角力走也又相易物俱等	tɐu33	dau3	tɐu55	dau3
19511	襡	端	侯	流	開	一	去	O	都豆	5	衣袖又時燭切	tɐu33	dau3	tɐu55	dau3
19512	䬦	端	侯	流	開	一	去	O	都豆	1	䬦飣	tɐu33	dau3	tɐu55	dau3
19513	槈	泥	侯	流	開	一	去	O	奴豆	1	說文曰薅器也纂文曰耨如鏟柄長三尺刃廣二寸以刺地除草奴豆切六	nɐu22	nau6	nɐu22	nau6
19514	鎒	泥	侯	流	開	一	去	O	奴豆	1	上同亦出說文（說文曰薅器也纂文曰耨如鏟柄長三尺刃廣二寸以刺地除草奴豆切六）	nɐu22	nau6	nɐu22	nau6
19515	耨	泥	侯	流	開	一	去	O	奴豆	2	上同五經文字云經典相承從耒久故不可改（上同亦出說文）	nɐu22	nau6	nɐu22	nau6
19516	𣫌	泥	侯	流	開	一	去	O	奴豆	1	乳也	nɐu22	nau6	nɐu22	nau6
19517	擩	泥	侯	流	開	一	去	O	奴豆	4	搆擩不解事	nɐu22	nau6	nɐu22	nau6
19518	譳	泥	侯	流	開	一	去	O	奴豆	1	䛠譳	nɐu22	nau6	nɐu22	nau6
19519	瘶	心	侯	流	開	一	去	O	蘇奏	1	欬瘶蘇奏切七	ɬɐu33	slau3	ɬɐu55	slau3
19520	嗽	心	侯	流	開	一	去	O	蘇奏	3	上同（欬瘶蘇奏切七）	ɬɐu33	slau3	ɬɐu55	slau3
19521	欶	心	侯	流	開	一	去	O	蘇奏	2	上氣	ɬɐu33	slau3	ɬɐu55	slau3
19522	漱	心	侯	流	開	一	去	O	蘇奏	2	漱口又音瘦	ɬɐu33	slau3	ɬɐu55	slau3
19523	鏉	心	侯	流	開	一	去	O	蘇奏	3	𨫒利	ɬɐu33	slau3	ɬɐu55	slau3
19524	謏	心	侯	流	開	一	去	O	蘇奏	4	諵謏怒言也	ɬɐu33	slau3	ɬɐu55	slau3
19525	嗾	心	侯	流	開	一	去	O	蘇奏	3	使狗	ɬɐu33	slau3	ɬɐu55	slau3
19526	奏	精	侯	流	開	一	去	O	則候	1	進也說文作𡴝則候切二	tʃɐu33	zau3	tʃɐu55	zau3
19527	走	精	侯	流	開	一	去	O	則候	2	釋名曰疾趨曰走又祖苟切	tʃɐu33	zau3	tʃɐu55	zau3
19528	透	透	侯	流	開	一	去	O	他候	2	跳也他候切又書育切五	tʰɐu33	tau3	tʰɐu55	tau3
19529	咅	透	侯	流	開	一	去	O	他候	1	說文作㕻相與語唾而不受也隷變如上	tʰɐu33	tau3	tʰɐu55	tau3
19530	㰯	透	侯	流	開	一	去	O	他候	2	說文同上俗又作哣（說文作㕻相與語唾而不受也隷變如上）	tʰɐu33	tau3	tʰɐu55	tau3
19531	䟝	透	侯	流	開	一	去	O	他候	1	索彄䟝也	tʰɐu33	tau3	tʰɐu55	tau3
19532	𧺢	透	侯	流	開	一	去	O	他候	1	目投下或作𣪌	tʰɐu33	tau3	tʰɐu55	tau3
19533	漚	影	侯	流	開	一	去	O	烏候	2	久漬也烏候切三	∅ɐu33	au3	∅ɐu55	au3
19534	䙔	影	侯	流	開	一	去	O	烏候	4	頭衣	∅ɐu33	au3	∅ɐu55	au3
19535	𠹝	影	侯	流	開	一	去	O	烏候	1	地名又市由切	∅ɐu33	au3	∅ɐu55	au3
19536	遘	見	侯	流	開	一	去	O	古候	1	遇也古候切二十	kɐu33	gau3	kɐu55	gau3
19537	構	見	侯	流	開	一	去	O	古候	1	架也合也成也蓋也亂也	kɐu33	gau3	kɐu55	gau3
19538	媾	見	侯	流	開	一	去	O	古候	1	重婚	kɐu33	gau3	kɐu55	gau3
19539	覯	見	侯	流	開	一	去	O	古候	1	見也	kɐu33	gau3	kɐu55	gau3
19540	姤	見	侯	流	開	一	去	O	古候	1	卦名姤遇也又偶也	kɐu33	gau3	kɐu55	gau3
19541	購	見	侯	流	開	一	去	O	古候	1	購贖	kɐu33	gau3	kɐu55	gau3
19542	䝭	見	侯	流	開	一	去	O	古候	1	稟給	kɐu33	gau3	kɐu55	gau3
19543	雊	見	侯	流	開	一	去	O	古候	1	雉鳴	kɐu33	gau3	kɐu55	gau3
19544	彀	見	侯	流	開	一	去	O	古候	1	張弓	kɐu33	gau3	kɐu55	gau3
19545	𤚼	見	侯	流	開	一	去	O	古候	1	取牛羊乳亦作𦎯	kɐu33	gau3	kɐu55	gau3
19546	句	見	侯	流	開	一	去	O	古候	4	句當又姓華陽國志云王平句扶張翼廖化並爲大將軍時人曰前有王句後有張廖俗作勾	kɐu33	gau3	kɐu55	gau3
19547	軥	見	侯	流	開	一	去	O	古候	3	軥槅挽車也	kɐu33	gau3	kɐu55	gau3
19548	㝤	見	侯	流	開	一	去	O	古候	1	夜也	kɐu33	gau3	kɐu55	gau3
19549	搆	見	侯	流	開	一	去	O	古候	1	搆擩也	kɐu33	gau3	kɐu55	gau3
19550	怐	見	侯	流	開	一	去	O	古候	4	怐愗愚皃又苦候切	kɐu33	gau3	kɐu55	gau3
19551	煹	見	侯	流	開	一	去	O	古候	1	舉火也	kɐu33	gau3	kɐu55	gau3
19552	䃓	見	侯	流	開	一	去	O	古候	1	甃井也又罰也	kɐu33	gau3	kɐu55	gau3
19553	冓	見	侯	流	開	一	去	O	古候	2	數也	kɐu33	gau3	kɐu55	gau3
19554	㝅	見	侯	流	開	一	去	O	古候	2	說文曰乳也一曰㝅瞀也	kɐu33	gau3	kɐu55	gau3
19555	𢄇	見	侯	流	開	一	去	O	古候	1	綿𢄇	kɐu33	gau3	kɐu55	gau3
19556	輳	清	侯	流	開	一	去	O	倉奏	1	輻輳亦作湊倉奏切八	tʃʰɐu33	cau3	tʃʰɐu55	cau3
19557	腠	清	侯	流	開	一	去	O	倉奏	1	膚腠	tʃʰɐu33	cau3	tʃʰɐu55	cau3
19558	湊	清	侯	流	開	一	去	O	倉奏	1	水會也聚也	tʃʰɐu33	cau3	tʃʰɐu55	cau3
19559	嗾	清	侯	流	開	一	去	O	倉奏	3	使犬	tʃʰɐu33	cau3	tʃʰɐu55	cau3
19560	𪉮	清	侯	流	開	一	去	O	倉奏	1	南夷名鹽	tʃʰɐu33	cau3	tʃʰɐu55	cau3
19561	蔟	清	侯	流	開	一	去	O	倉奏	2	太蔟律名又倉谷切	tʃʰɐu33	cau3	tʃʰɐu55	cau3
19562	楱	清	侯	流	開	一	去	O	倉奏	2	橘屬	tʃʰɐu33	cau3	tʃʰɐu55	cau3
19563	𧱪	清	侯	流	開	一	去	O	倉奏	1	溫豕	tʃʰɐu33	cau3	tʃʰɐu55	cau3
19564	陋	來	侯	流	開	一	去	O	盧候	1	疎惡也說文曰阸陝也盧候切十三	lɐu22	lau6	lɐu22	lau6
19565	漏	來	侯	流	開	一	去	O	盧候	1	漏刻說文曰漏以銅受水刻節晝夜百刻爾雅曰西北隅謂之屋漏又禹耳三漏	lɐu22	lau6	lɐu22	lau6
19566	鏤	來	侯	流	開	一	去	O	盧候	2	彫鏤書傳云鏤剛鐵也又鏤漏並姓出何氏姓苑又力誅切	lɐu22	lau6	lɐu22	lau6
19567	屚	來	侯	流	開	一	去	O	盧候	1	說文曰屋穿水下也从雨在尸下尸屋也一曰笱屚縣名在交阯	lɐu22	lau6	lɐu22	lau6
19568	瘻	來	侯	流	開	一	去	O	盧候	2	瘡也	lɐu22	lau6	lɐu22	lau6
19569	𦸢	來	侯	流	開	一	去	O	盧候	1	𦸢蘆	lɐu22	lau6	lɐu22	lau6
19570	𧷡	來	侯	流	開	一	去	O	盧候	1	䞀𧷡貪財	lɐu22	lau6	lɐu22	lau6
19571	𨫒	來	侯	流	開	一	去	O	盧候	1	鏉𨫒	lɐu22	lau6	lɐu22	lau6
19572	蔄	來	侯	流	開	一	去	O	盧候	2	姓也	lɐu22	lau6	lɐu22	lau6
19573	𣤋	來	侯	流	開	一	去	O	盧候	1	𣤋㰯小兒兇惡	lɐu22	lau6	lɐu22	lau6
19574	𧫞	來	侯	流	開	一	去	O	盧候	1	𧫞詬忽怒	lɐu22	lau6	lɐu22	lau6
19575	𠞭	來	侯	流	開	一	去	O	盧候	2	𠞭㔌細切	lɐu22	lau6	lɐu22	lau6
19576	僂	來	侯	流	開	一	去	O	盧候	3	僂佝短醜皃	lɐu22	lau6	lɐu22	lau6
19577	蔻	曉	侯	流	開	一	去	O	呼漏	1	荳蔻呼漏切十	kʰɐu33	kau3	kʰɐu55	kau3
19578	豞	曉	侯	流	開	一	去	O	呼漏	2	豕聲	kʰɐu33	kau3	kʰɐu55	kau3
19579	䪷	曉	侯	流	開	一	去	O	呼漏	1	字統云勤作	kʰɐu33	kau3	kʰɐu55	kau3
19580	詬	曉	侯	流	開	一	去	O	呼漏	3	怒也	kʰɐu33	kau3	kʰɐu55	kau3
19581	訽	曉	侯	流	開	一	去	O	呼漏	2	上同（怒也）	kʰɐu33	kau3	kʰɐu55	kau3
19582	吼	曉	侯	流	開	一	去	O	呼漏	2	聲也又呼後切	kʰɐu33	kau3	kʰɐu55	kau3
19583	㰯	曉	侯	流	開	一	去	O	呼漏	2	𣤋㰯	kʰɐu33	kau3	kʰɐu55	kau3
19584	㖃	曉	侯	流	開	一	去	O	呼漏	3	恥辱	kʰɐu33	kau3	kʰɐu55	kau3
19585	佝	曉	侯	流	開	一	去	O	呼漏	1	僂佝	kʰɐu33	kau3	kʰɐu55	kau3
19586	怐	曉	侯	流	開	一	去	O	呼漏	4	上同（僂佝）	kʰɐu33	kau3	kʰɐu55	kau3
19587	䏽	並	侯	流	開	一	去	O	蒲候	3	豕肉醬也蒲候切二	pɐu22	bau6	pɐu22	bau6
19588	𩌏	並	侯	流	開	一	去	O	蒲候	2	尻衣	pɐu22	bau6	pɐu22	bau6
19589	偶	疑	侯	流	開	一	去	O	五遘	2	不期也五遘切一	ŋɐu22	ngau6	ŋɐu22	ngau6
19590	㔌	從	侯	流	開	一	去	O	才奏	2	細切才奏切三	tʃɐu22	zau6	tʃɐu22	zau6
19591	楱	從	侯	流	開	一	去	O	才奏	2	𨫒楱鐵齒杷名	tʃɐu22	zau6	tʃɐu22	zau6
19592	䠫	從	侯	流	開	一	去	O	才奏	1	醉倒皃出埤蒼	tʃɐu22	zau6	tʃɐu22	zau6
19593	幼	影	幽	流	開	三	去	O	伊謬	1	少也伊謬切一	jɐu33	jau3	jɐu55	jau3
19594	謬	明	幽	流	開	三	去	O	靡幼	1	誤也詐也差也欺也靡幼切二	mɐu22	mau6	mɐu22	mau6
19595	繆	明	幽	流	開	三	去	O	靡幼	4	紕繆又姓漢書儒林傳有申公弟子繆生	mɐu22	mau6	mɐu22	mau6
19596	䠗	溪	幽	流	開	三	去	O	丘謬	2	䠗蹌行皃丘謬切一		hau3	hɐu55	hau3
19597	𧾻	群	幽	流	開	三	去	O	巨幼	1	𧾻䠗醜行之皃巨幼切一	kɐu22	gau6	kɐu22	gau6
19598	沁	清	侵	深	開	三	去	X	七鴆	1	水名在上黨亦州名本漢穀遠縣後魏置沁源縣武德初置州因沁水以名之七鴆切四	tʃʰɐm33	cam3	tʃʰɐm55	cam3
19599	𠖶	清	侵	深	開	三	去	X	七鴆	1	𠖶冷	tʃʰɐm33	cam3	tʃʰɐm55	cam3
19600	吣	清	侵	深	開	三	去	X	七鴆	1	犬吐	tʃʰɐm33	cam3	tʃʰɐm55	cam3
19601	䈜	清	侵	深	開	三	去	X	七鴆	1	䈜墨工人具	tʃʰɐm33	cam3	tʃʰɐm55	cam3
19602	浸	精	侵	深	開	三	去	X	子鴆	2	漬也漸也子鴆切四	tʃɐm33	zam3	tʃɐm55	zam3
19603	濅	精	侵	深	開	三	去	X	子鴆	1	上同出說文（漬也漸也子鴆切四）	tʃɐm33	zam3	tʃɐm55	zam3
19604	𥧲	精	侵	深	開	三	去	X	子鴆	1	上同出字林（上同出說文）	tʃɐm33	zam3	tʃɐm55	zam3
19605	祲	精	侵	深	開	三	去	X	子鴆	2	祅氣也又子心切	tʃɐm33	zam3	tʃɐm55	zam3
19606	妊	日	侵	深	開	三	去	X	汝鴆	1	妊身懷孕汝鴆切五	jɐm22	jam6	ȵɐm22	njam6
19607	絍	日	侵	深	開	三	去	X	汝鴆	1	織絍亦作紝䋕	jɐm22	jam6	ȵɐm22	njam6
19608	鵀	日	侵	深	開	三	去	X	汝鴆	3	戴鵀鳥	jɐm22	jam6	ȵɐm22	njam6
19609	任	日	侵	深	開	三	去	X	汝鴆	2	已上四字並又音壬	jɐm22	jam6	ȵɐm22	njam6
19610	衽	日	侵	深	開	三	去	X	汝鴆	1	衣衿	jɐm22	jam6	ȵɐm22	njam6
19611	鴆	澄	侵	深	開	三	去	X	直禁	1	鳥名廣志云其鳥大如鴞紫綠色有毒頸長七八寸食蛇蝮雄名運日雌名陰諧以其毛歷飲食則殺人直禁切三	tʃɐm22	zam6	tʃɐm22	zam6
19612	沈	澄	侵	深	開	三	去	X	直禁	3	又直壬切	tʃɐm22	zam6	tʃɐm22	zam6
19613	㼉	澄	侵	深	開	三	去	X	直禁	1	青皮瓜名	tʃɐm22	zam6	tʃɐm22	zam6
19614	枕	章	侵	深	開	三	去	X	之任	3	枕頭也論語曰飲水曲肱而枕之之任切又之稔切二	tʃɐm33	zam3	tʃɐm55	zam3
19615	針	章	侵	深	開	三	去	X	之任	2	又之林切	tʃɐm33	zam3	tʃɐm55	zam3
19616	𦧈	群	侵	深	開	三	去	B	巨禁	1	牛舌下病巨禁切十	kɐm22	gam6	kɐm22	gam6
19617	䶖	群	侵	深	開	三	去	B	巨禁	1	（牛舌下病巨禁切十）	kɐm22	gam6	kɐm22	gam6
19618	𤘡	群	侵	深	開	三	去	B	巨禁	1	並上同（牛舌下病巨禁切十）	kɐm22	gam6	kɐm22	gam6
19619	噤	群	侵	深	開	三	去	B	巨禁	2	說文曰口閉也	kɐm22	gam6	kɐm22	gam6
19620	𦨽	群	侵	深	開	三	去	B	巨禁	1	蜀人呼舟	kɐm22	gam6	kɐm22	gam6
19621	紟	群	侵	深	開	三	去	B	巨禁	1	紟帶或作襟又音今	kɐm22	gam6	kɐm22	gam6
19622	鈙	群	侵	深	開	三	去	B	巨禁	1	說文云持止也讀若琴亦作㯲	kɐm22	gam6	kɐm22	gam6
19623	凚	群	侵	深	開	三	去	B	巨禁	2	寒凚	kɐm22	gam6	kɐm22	gam6
19624	笒	群	侵	深	開	三	去	B	巨禁	2	笒籛	kɐm22	gam6	kɐm22	gam6
19625	齽	群	侵	深	開	三	去	B	巨禁	1	齒向裏	kɐm22	gam6	kɐm22	gam6
19626	禁	見	侵	深	開	三	去	B	居蔭	2	制也謹也止也避王莽家諱改曰省又姓何氏姓苑云今吳興人居蔭切三	kɐm33	gam3	kɐm55	gam3
19627	僸	見	侵	深	開	三	去	B	居蔭	2	北夷樂名又居林切	kɐm33	gam3	kɐm55	gam3
19628	㯲	見	侵	深	開	三	去	B	居蔭	1	格也	kɐm33	gam3	kɐm55	gam3
19629	賃	娘	侵	深	開	三	去	X	乃禁	1	傭賃也借也乃禁切一	nɐm22	nam6	nɐm22	nam6
19630	蔭	影	侵	深	開	三	去	B	於禁	1	說文曰草陰地也於禁切七	jɐm33	jam3	jɐm55	jam3
